"Table 4  -Full list of first forenames given, Scotland, 2007",,,,

Boys,,,Girls,
Name,Number,,Name,Number
Eoin,7,,Dakota,6
Eonan,1,,Dakotah,1
Erdehan,1,,Dallace,1
Eren,1,,Damaris,1
Erencem,1,,Damiana,1
Eric,7,,Damla,2
Ericlee,1,,Dana,9
Erik,3,,Daneesa,1
Eriz,1,,Danelle,1
Ernie-Jacks,1,,Dani,4
Eroni,1,,Dania,1
Eryk,1,,Danica,1
Eshan,1,,Daniela,3
Essa,2,,Daniella,10
Esteban,1,,Danielle,39
Ethan,205,,Danika,2
Etienne,1,,Danikah,1
Etinosa,1,,Danna,1
Euan,160,,Danni,8
Eugene,1,,Dannii,1
Evan,105,,Danni-Jayne,1
Evann,1,,Danni-Lynne,1
Ewan,123,,Danya,1
Ewen,6,,Daphne,2
Ewing,1,,Dara,2
Exodi,1,,Darah,2
Ezekiel,1,,Darby,1
Ezra,1,,Darcey,16
Fabian,3,,Darci,8
Fahad,1,,Darcie,12
Faheem,1,,Darcie-May,1
Faisal,1,,Darcy,29
Faizaan,1,,D'arcy,1
Famara,1,,Daria,5
Fares,2,,Darian,1
Farhaan,1,,Darla,1
Farhan,2,,Darya,1
Farren,1,,Data,1
Farzad,1,,Davina,2
Fauzaan,1,,Dawn,7
Favour,1,,Daylen,1
Fawaz,1,,Dayna,3
Fawkes,1,,Daysi,1
Faysal,2,,Dearbhail,1
Fearghus,1,,Dearbhla,1
Feden,1,,Debbie,1
Felix,17,,Deborah,2
Fergal,3,,Deena,1
Fergie,1,,Deia,1
Fergus,45,,Deimante,2
Ferre,1,,Dela,1
Fezaan,1,,Delaney,1
Fiachra,1,,Delilah,1
Fikret,1,,Della,2
Filip,4,,Demi,44
Filippo,1,,Demie-Lee,1
Finan,1,,Demilee,5
Findlay,49,,Demi-Lee,9
Findlay-James,1,,Demileigh,2
Findlie,1,,Demi-Leigh,7
Finlay,339,,Demi-Louise,2
Finley,16,,Demi-Lynn,2
Finn,86,,Demi-Marie,1
Finnan,2,,Demira,1
Finnean,1,,Demmi,1
Finnen,1,,Denhi,1
Finnlay,5,,Deni,2
Finnley,2,,Denise,1
Fintan,3,,Dennie,1
Fionn,6,,Denon,1
Firaaz,1,,Denver,1
Fletcher,2,,Deonaid,1
Flint,1,,Derri,2
Florin,1,,Derrin,1
Flyn,1,,Derryn,1
Flynn,27,,Derryne,1
Fodeba,1,,Deryn,4
Folarinwa,1,,Destiny,6
Forbes,4,,Devayani,1
Forgan,1,,Devin,3
Forrest,1,,Devon,6
Fox,1,,Devyn,2
Francesco,2,,Dewi,1
Francis,10,,Dhara,1
Francisco,2,,Dharci,1
Franciszek,3,,Dhrishti,1
Franco,1,,Diana,5
Frank,6,,Diane,1
Frankie,8,,Diaz,1
Franklin,1,,Diella,1
Franko,1,,Dilan,2
Fraser,179,,Dillan,1
Frazer,16,,Dillon,1
Fred,2,,Dilly,1
Freddie,17,,Dilsa,1
Frederick,9,,Dilya,1
Fruin,1,,Dilys-Liliana,1
Fyfe,1,,Dineo,1
Fyn,2,,Dion,2
Fynlay,3,,Diona,1
Fynn,3,,Dione,2
Gabriel,40,,Dionne,8
Gallagher,2,,Dior,2
Gareth,3,,Divine,1
Garren,1,,Divine-Grace,1
Garrett,1,,Divinewill,1
Garry,8,,Divya,1
Gary,39,,Diya,3
Gavin,27,,Dobrawa,1
Gavin-Lee,1,,Doha,1
Gene,1,,Dolci,1
Geoff,1,,Dominika,4
Geoffrey,1,,Donna,3
Geomer,1,,Doone,1
Geordan,1,,Dora,1
Geordie,4,,Dorothy,2
George,85,,Drew,6
Georgia,1,,Drue,1
Georgy,1,,Dua,1
Gerard,5,,Duaa,1
Ghyll,1,,Dubhlinn,1
Giacomo,1,,Dulcie,2
Gian,1,,Dylan,1
Giancarlo,1,,Eabha,1
Gianluca,1,,Eaden,1
Gianmarco,1,,Ebeny,1
Gideon,2,,Eboni,1
Gil,2,,Ebony,12
Gio,1,,Ebony-Marie,1
Girijan,1,,Eden,19
Girius,1,,Edie,2
Gjan,1,,Edith,5
Glascott,1,,Edyn,1
Glen,15,,Eeman,1
Glenn,7,,Efanam,1
Gordon,9,,Effie,1
Grady,1,,Eibhlin,2
Graeme,7,,Eiko,1
Graham,13,,Eila,1
Grahame,1,,Eilean,1
Grant,24,,Eileen,1
Grayson,1,,Eiley,1
Greg,20,,Eilidh,200
Gregor,70,,Eilidh-Clare,1
Gregory,1,,Eilish,3
Greig,13,,Eirann,1
Griffin,2,,Eireann,1
Griffyn,1,,Eireyn,1
Grzegorz,2,,Eirian,1
Guang,1,,Eirin,1
Guerin,1,,Eirini,1
Guillaume,1,,Eirinn,1
Gurardass,1,,Eisha,1
Gurdeep,1,,Ekaterina,1
Gursees,1,,Ekhlass,1
Gurthar,1,,Elaf,1
Gurveer,1,,Elaina,2
Gurwinder,1,,Elaine,2
Gus,3,,Elan,1
Gustav,1,,Elana,3
Guthrie,1,,Elanisa,1
Guy,8,,Eleanor,22
Gytis,1,,Elea-rose,1
Habeeb,1,,Elen,1
Hadji,1,,Elena,14
Hadyn,3,,Eleni,1
Hagun,1,,Eleonora,1
Haiden,2,,Elgin,1
Haider,2,,Eliana,4
Hamad,1,,Eliane,1
Hamid,2,,Elice,2
Hamish,55,,Elidh,1
Hamza,1,,Elin,2
Hamzah,1,,Elis,1
Han,1,,Elisa,5
Hansen,1,,Elisabeth,3
Hao,2,,Elisabetta,1
Hareem,1,,Elise,57
Hari,1,,Elish,1
Harikrishna,1,,Elisha,13
Haris,5,,Elisia,1
Harish,1,,Eliska,1
Harjeevan,1,,Elissa,4
Harjyot,1,,Elita,2
Harlee,1,,Elivia,1
Harleigh,1,,Eliyah,1
Harley,25,,Eliza,8
Harman,1,,Elizabeth,66
Harnek,1,,Elizaveta,1
Harold,1,,Elize,1
Haroon,5,,Ella,125
Harper,1,,Ella-Angela,1
Harri,2,,Ellae,1
Harrington,1,,Ella-Grace,2
Harris,87,,Ellah,2
Harrison,65,,Ella-Jane,1
Harry,165,,Ella-Jo,1
Harvey,48,,Ella-Louise,1
Harvie,2,,Ella-Mae,1
Harvinder,1,,Ella-Sophia,1
Hasan,2,,Elle,40
Haseeb,2,,Elleanne,1
Hashem,1,,Ellelouise,1
Hashim,1,,Elle-Louise,2
Hassan,6,,Elle-May,1
Hassanali,1,,Ellen,30
Hately,1,,Ellenor,1
Havila,1,,Elle-Rose,1
Hayden,78,,Elli,6
Haydn,9,,Ellia,1
Haydon,2,,Elliana,1
Haydyn,1,,Ellice,1
Hcen,1,,Ellie,392
Hector,11,,Ellie-Dee,1
Heddle,1,,Ellie-Jo,1
Heidar,1,,Ellie-Lee,1
Heini,1,,Ellie-Louise,1
Hendri,1,,Ellie-Mae,1
Henri,1,,Ellie-May,4
Henry,22,,Elliot,2
Herbert,1,,Ellis,34
Heyden,1,,Ellisa,1
Hiro,1,,Ellise,2
Hirvaansh,1,,Ellisha,1
Hishaam,1,,Ellissa-Mae,1
Hogan,1,,Ellissia,1
Honey,1,,Ellyce,1
Hong,1,,Ellyn,2
Hope,1,,Elodie,3
Hopkin,1,,Elody,1
Hosea,1,,Eloise,11
Howard,1,,Elona,1
Howie,1,,Elora,1
Hristomir,1,,Elouise,1
Hubert,6,,Elsa,10
Hugh,5,,Elsbeth,1
Hugo,13,,Elsi,1
Humza,2,,Elsie,8
Hunter,1,,Elspeth,2
Husnain,1,,Elvi,1
Hussain,4,,Elvita,1
Hussan,1,,Elwyn,1
Hussnain,1,,Elyana,1
Hussnan,1,,Elyce,1
Hyden,1,,Elysa,1
I,1,,Elyse,5
Iagan,1,,Elysia-Grace,1
Iain,33,,Elyssa,2
Ian,27,,Elysse,1
Ibraheem,2,,Emaan,3
Ibrahim,11,,Emaly,1
Idahosa,1,,Eman,1
Idrees,2,,Ember,2
Idris,2,,Emelia,3
Iestyn,2,,Emelie,1
Ieuan,1,,Emelye,1
Igor,5,,Emer,2
Ihtisham,1,,Emi,2
Ijay,1,,Emilia,13
Ikechukwu,1,,Emilie,9
Ikemsinachukwu,1,,Emilie-Jane,1
Ilyaas,1,,Emilija,2
Ilyas,1,,Emillie,2
Iman,1,,Emilly,2
Immanuel,1,,Emily,364
Inan,1,,Emilyann,1
Indy,1,,Emilyjo,1
Ines,1,,Emilylee,1
Innes,30,,Emily-Louise,2
Ioannis,1,,Emma,479
Ireayomide,1,,Emma-Clare,1
Ireoluwa,1,,Emmajane,1
Irvin,3,,Emma-Jayne,1
Irvine,6,,Emma-Louise,11
Isa,4,,Emma-Marie,1
Isaa,1,,Emme,1
Isaac,49,,Emmie,5
Isaiah,2,,Emmi-Leigh,1
Isak,1,,Emmy,2
Isher,1,,Emmylou,1
Ishwar,1,,Emon,1
Isimeli,1,,Emowyn,1
Isira,1,,Eni,1
Ismaeel,1,,Enoghado,1
Ismail,1,,Enrika,1
Israel,1,,Enya,1
Issiaka,1,,Eqlaas,1
Ivan,5,,Erann,1
Ivar,1,,Erica,12
Izaak,1,,Erica-Leigh,1
J,2,,Erika,6
Jaay,1,,Erin,401
Jac,3,,Erina,1
Jace,3,,Erinn,2
Jack,676,,Erinn-Rose,1
Jacki,1,,Eris,1
Jackie,1,,Errin,1
Jack-James,1,,Eryca,1
Jackson,24,,Eryn,14
Jacky,1,,Erynn,2
Jacob,84,,Esha,4
Jacques,2,,Eshaal,1
Jad,1,,Eshal,3
Jaden,11,,Esma,1
Jadon,1,,Esme,19
Jadyn,1,,Esmee,1
Jae,4,,Esme-Fi,1
Jagat,1,,Esme-Kurt,1
Jago,2,,Esmeralda,1
Jaheim,1,,Essie,1
Jahid,1,,Estella,2
Jahy,1,,Estelle,4
Jai,6,,Esther,9
Jaida,1,,Etain,2
Jaiden,9,,Etiene,1
Jaidyn,1,,Eubh,1
Jaii,1,,Eubha,1
Jaime,2,,Euphemia,2
Jai-Rajaram,1,,Eva,199
Jaise,1,,Evalina,1
Jak,12,,Evan,2
Jake,150,,Evangelina,3
Jakey,1,,Evangeline,3
Jakob,3,,Eva-Violet,1
Jaksyn,1,,Eve,140
Jakub,28,,Evelina,1
Jamaal,1,,Eveline,1
Jamal,1,,Evelyn,7
Jameel,1,,Evelyne,1
Jameil,1,,Evelynne,1
James,456,,Evey,1
James-Paul,1,,Evie,109
Jamey,1,,Evie-Louise,1
Jamie,350,,Evonna,1
Jan,9,,Ewa,1
Jaosha,1,,Ezri,1
Jardine,1,,Faatimah-Tuur,1
Jared,6,,Fadile,1
Jarell,1,,Faith,40
Jarl,1,,Faith-Symphony,1
Jarno,1,,Faiza,1
Jarred,3,,Fajar,2
Jarvi,1,,Fajer,1
Jasey-Jay,1,,Falyn,1
Jasim,1,,Fara,1
Jaskaran,2,,Farah,2
Jason,52,,Faria,2
Jasper,5,,Farisya,1
Jaxon,4,,Farrah,4
Jaxson,1,,Farren,1
Jay,155,,Faryn,1
Jaydan,2,,Fasai,1
Jayden,144,,Fatama,1
Jayden-James,1,,Fathema,1
Jayden-Lee,1,,Fathima,1
Jayden-Paul,1,,Fathma,1
Jayden-Thomas,1,,Fatiha,1
Jaydn,3,,Fatima,8
Jaydon,3,,Fatimah,2
Jaydyn,1,,Fatou,2
Jayhan,1,,Fauve,1
Jay-Jay,1,,Fay,1
Jayke,1,,Faye,22
Jaymie,1,,Fearn,1
Jayse,1,,Fearne,5
Jayson,9,,Fedora,1
Jaz,1,,Felicia,2
Jazeb,1,,Felicity,6
Jazib,1,,Felix,1
Jazz,1,,Fendi,1
Jean,1,,Fenella,1
Jean-Lewis,1,,Fenn,1
Jean-Pierre,1,,Fern,16
Jebadiah,1,,Ferne,2
Jed,10,,Ffion,3
Jedd,1,,Fia,2
Jedidiah,1,,Fion,1
Jeemie,1,,Fiona,16
Jeevan,2,,Fionnah,1
Jeffrey,1,,Fiza,2
Jensen,1,,Fizzah,1
Jenson,6,,Fleur,1
Jensyn,1,,Flora,7
Jeremy,2,,Florence,4
Jerome,2,,Flyn,1
Jeronimo,1,,Foosiya,1
Jerrick,1,,Frances,3
Jerry,1,,Francesca,21
Jesse,3,,Francisca,1
Jesuseun,1,,Frankie,9
Jeswin,1,,Fraya,6
Jevan,1,,Freia,1
Jeyun,1,,Freja,5
Jez,1,,Freya,179
Jia,4,,Freya-Jessica,1
Jian,2,,Freyja,8
Jiao,1,,Gabby,1
Jimmy,1,,Gabriela,7
Jincheng,1,,Gabriele,1
JJ,1,,Gabriella,27
Joaquin,1,,Gabrielle,31
Joash,1,,Gael,1
Jock,1,,Gaia,1
Jody,1,,Galilee,1
Joe,59,,Garoa,1
Joeddy,1,,Geena,1
Joel,32,,Gemima,1
Joey,6,,Gemma,61
Joey-Jack,1,,Gemmalea,1
Johann,1,,Genevieve,2
Johannes,4,,Georgi,3
Johansson,1,,Georgia,80
John,193,,Georgie,12
Johnathan,4,,Georgie-Brooke,1
Johndean,1,,Georgina,14
Johnjay,1,,Georgina-Anne,1
John-Michael,1,,Geraldine,1
Johnnie,4,,Ghalya,1
Johnny,2,,Giada,1
Johnpaul,1,,Giane,1
John-Paul,7,,Gigha,1
John-Scott,1,,Gillian,1
Johnson,1,,Gioia,1
Jole,1,,Giselle,1
Jomuel,1,,Giuliana,1
Jon,8,,Giyia,1
Jonah,5,,Glydel,1
Jonatan,1,,Gomana,1
Jonathan,59,,Grace,279
Jonathon,6,,Gracealexandra,1
Jonny,2,,Gracie,44
Jonothan,1,,Gracie-Lee,1
Jon-Paul,1,,Gracielynn,1
Jonson,1,,Gracie-Sue,1
Joojo,1,,Graidi,1
Jordan,41,,Grainne,1
Jordi,1,,Greer,1
Jordon,1,,Greta,6
Jordy,1,,Gretchen,1
Jordyn,1,,Guinevere,1
Jorge,1,,Gwen,2
Joris,1,,Gwendolyn,1
Jorryn,1,,Haadiyah,1
Josan,1,,Haajirah,1
Josef,3,,Hadasah,1
Joseph,133,,Hadeel,3
Josese,1,,Hadia,1
Josh,182,,Hadiqa,1
Joshiah,1,,Hadiyah,2
Joshua,239,,Hadjar,1
Josiah,2,,Hadyn,1
Joss,5,,Hafiza,1
Jostelle,1,,Hafsa,5
Joynul,1,,Hafsah,3
Juan,3,,Hafswa,1
Jubin,1,,Haghdann,1
Judah,1,,Haidyn,1
Jude,39,,Hailey,2
Jules,2,,Hailie,2
Julian,5,,Haillie,1
Julien,1,,Hajirah,1
Jun,2,,Hajjrah,1
Junior,13,,Hajra,1
Jura,1,,Hajrah,1
Justan,1,,Hala,1
Justin,17,,Haleema,2
Justinas,1,,Haley,1
Kaan,1,,Halina,1
Kabeer,1,,Halle,11
Kabir,2,,Halley,1
Kacey,1,,Hallie,3
Kacper,20,,Halyda,1
Kade,9,,Hamani,1
Kaden,12,,Hamna,2
Kadin,1,,Hana,11
Kadyn,4,,Hanania,1
Kaeden,1,,Haneeah,1
Kael,2,,Haneen,1
Kaelan,2,,Hania,1
Kaelin,2,,Hanim,1
Kaelum,1,,Haniya,1
Kai,156,,Haniyah,1
Kaid,1,,Hanna,12
Kaidan,2,,Hannah,346
Kaiden,38,,Hannah-Louise,2
Kaidinn,1,,Hanya,1
Kaidyn,2,,Happy,1
Kaileb,1,,Hareem,1
Kailin,1,,Hariot,1
Kain,4,,Harleen,2
Kaine,3,,Harley,7
Kainin,1,,Harlie,1
Kainui,1,,Harneet,1
Kairn,2,,Harnisha,1
Kaison,1,,Harper,1
Kaiwen,1,,Harriet,15
Kajally,1,,Harriette,1
Kajetan,1,,Hasini,1
Kalani,1,,Hattie,1
Kale,1,,Havin,1
Kaleb,7,,Hawaa,1
Kaleem,1,,Hayden,1
Kal-el,2,,Haydn,2
Kalen,1,,Haydyn,1
Kalin,3,,Hayla,1
Kallan,1,,Hayleigh,5
Kallin,2,,Hayley,57
Kalum,1,,Hayley-Jane,1
Kalvin,9,,Haylie,3
Kalvyn,1,,Hazel,19
Kameron,3,,Heather,54
Kames,1,,Heather-Anne,1
Kamil,5,,Heaven-Leigh,1
Kamran,1,,Hebe,1
Kamron,1,,Heidi,31
Kane,14,,Helen,15
Karam,3,,Helena,7
Karamvir,1,,Helia,1
Karandeep,1,,Hema,1
Kareem,2,,Hena,1
Karim,1,,Hiba,2
Karimas,1,,Hibah,1
Karl,3,,Hibatullah,1
Karol,3,,Hijab,1
Karson,2,,Hillary,1
Karsyn,1,,Himani,1
Karthikeya,1,,Hind,1
Kasey,2,,Hira,1
Kash,2,,Hollee,1
Kashif,1,,Holli,8
Kasim,2,,Hollie,46
Kasper,2,,Holli-Mae,1
Kasra,1,,Holly,168
Kavin,1,,Hollyanne,1
Kayam,1,,Hollye,1
Kaydan,3,,Hollymay,1
Kayden,42,,Honey,11
Kaydin,1,,Honeyjac,1
Kaydn,1,,Honey-Rose,1
Kaydyn,1,,Hong,1
Kaydyne,1,,Honie,1
Kayleb,1,,Honor,5
Kaylem,1,,Honour,1
Kaylum,1,,Hope,34
Kayne,3,,Hope-Sonrisa,1
Kaywan,1,,Huda,2
Kealan,2,,Hui,1
Kealon,1,,Human,1
Kean,1,,Humayra,1
Keane,2,,Iana,1
Kearney,1,,Ice,1
Keatin,1,,Ida,2
Keaton,2,,Idun,1
Keavan,1,,Ifrah,1
Keayn,1,,Ifunanya,1
Kedrick,1,,Iiona,1
Keegan,7,,Iliana,2
Keelan,6,,Ilona,2
Keelin,1,,Ilsa,1
Keeman,1,,Ilysa,1
Keenan,5,,Imaan,6
Keenan-Lee,1,,Imama,1
Keeton,1,,Iman,7
Kehinde,1,,Imani,1
Keigan,8,,Imman,2
Keilan,1,,Imogem,1
Keir,32,,Imogen,56
Keiran,37,,Ina,1
Keiren,1,,Inaara,1
Keiron,4,,Inaaya,3
Keiryn,1,,Inara,2
Keison,1,,Inayah,1
Keith,2,,Indi,1
Keivlin,1,,India,6
Kelam,1,,India-Leoni,1
Kelan,2,,Indiana,2
Kellan,1,,Indie,1
Kellen,1,,Indy,2
Kelso,1,,Inemesit,1
Kelum,1,,Ines,3
Kelvan,1,,Inez,2
Kelvin,14,,Inga,3
Ken,2,,Ingrid,4
Kenan,1,,Inika,1
Kendall,1,,Iniobong,1
Kendyn,1,,Inka,1
Kenlin,1,,Innes,2
Kenneth,8,,Innis,1
Kensey,1,,Insiya,1
Kenton,1,,Ioanna,1
Kenyon,2,,Iola,1
Kenzeigh,1,,Iona,134
Kenzi,1,,Iqra,5
Kenzie,77,,Irem,1
Kenzo,1,,Irene,2
Kenzy,1,,Irfa,1
Keo,1,,Iria,1
Ker,1,,Iris,13
Kern,1,,Irmak,1
Kerr,42,,Irza,1
Kevan,2,,Isabel,7
Kevin,39,,Isabela,1
Kevyn,1,,Isabell,1
Kez,1,,Isabella,45
Khai,3,,Isabelle,9
Khalan,2,,Isadora,1
Khaleel,1,,Iseabel,1
Khaya,1,,Isha,7
Khevien,1,,Ishaal,1
Khizar,1,,Ishbel,6
Khizer,1,,Ishwari,1
Kia,1,,Isla,232
Kian,65,,Islah,1
Kian-James,1,,Isla-Louise,1
Kiaran,2,,Islay,4
Kiarash,1,,Isma,1
Kie,1,,Isobel,28
Kiefer,2,,Isobella,3
Kiegan,1,,Israa,1
Kienan,1,,Ivana,2
Kier,3,,Ivory,1
Kieran,180,,Ivy,3
Kieran-Scott,1,,Iyanuoluwa,1
Kieren,4,,Izabel,1
Kierin,1,,Izabella,4
Kiern,1,,Izzah,1
Kieron,5,,Jabin,1
Kieryn,1,,Jacqueline,1
Kile,1,,Jacqui,1
Killian,1,,Jada,1
Kimi,1,,Jade,20
Kingston,1,,Jaden,3
Kinneil,1,,Jadyn-Jo,1
Kinnon,1,,Jaeden,1
Kinsey,1,,Jael,1
Kiran,2,,Jaelee,1
Kirk,5,,Jae-Li,1
Kirwin,1,,Jaelyn,1
Kit,1,,Jagoda,2
Kiya,1,,Jai,1
Kiyonari,1,,Jaia,1
Kjae,1,,Jaidyn,1
Klein,1,,Jaiha,1
Klevis,1,,Jaime,7
Kobe,4,,Jaimee,1
Kobi,3,,Jaimee-lee,1
Koby,3,,Jaimee-Leigh,1
Koddi,1,,Jaimie,4
Koden,1,,Jaina,1
Kodi,3,,Jamee,1
Kodie,1,,Jamie,17
Kody,8,,Jamielee,1
Kofi,1,,Jamie-Lee,11
Kogan,1,,Jamieleigh,4
Kohen,1,,Jamie-Leigh,9
Kole,4,,Jami-Lee,1
Konan,1,,Jana,2
Konar,1,,Janae,1
Konnor,3,,Janani,1
Konrad,3,,Jane,8
Koray,2,,Janel,1
Korben,1,,Janelle,1
Korbyn,1,,Janet,2
Korey,3,,Janette,1
Kori,3,,Janey,1
Korrin,1,,Janie,1
Kory,2,,Janna,1
Koushik,1,,Jannah,1
Kris,17,,Jannat,2
Krish,3,,Japjeet,1
Krishan,2,,Japleen,1
Kriss,3,,Jaslyn,1
Kristian,3,,Jasmin,6
Kristin,1,,Jasmina,1
Kristofer,4,,Jasmine,63
Kristoffer,2,,Jasmin-Sophie,1
Kristopher,5,,Jasmyn,2
Kruz,2,,Jasveer,1
Krzysiek,1,,Jay,1
Krzysztof,3,,Jaya,2
Ksawery,1,,Jayda,2
Ksawier,1,,Jayde,2
Kuba,4,,Jayden,7
Kurt,4,,Jayden-Maree,1
Kurtis,4,,Jaye,2
Kurtis-Jae,1,,Jaying,1
Kyaan,1,,Jayla,1
Kyan,2,,Jaymai-Leigh,1
Kyde,1,,Jayme,1
Kyden,1,,Jaymee-Lyn,1
Kye,9,,Jaymi,1
Kyel,1,,Jaymie,2
Kyhran,1,,Jaymie-Leigh,1
Kyie,1,,Jazmin,1
Kylan,1,,Jazmine,1
Kylar,1,,Jazz,1
Kyle,350,,Jean,2
Kyle-Derek,1,,Jeanie,1
Kylian,2,,Jeanie-May,1
Kym,1,,Jeanna,1
Kynan,1,,Jeannie,1
Kyral,1,,Jem,1
Kyran,35,,Jema,1
Kyren,1,,Jemima,4
Kyrillos,1,,Jemma,20
Kyro,1,,Jemmia,1
Kyron,2,,Jena,4
Kyrran,1,,Jenah,1
Lachlainn,1,,Jeni,1
Lachlan,40,,Jenifer,1
Lachlann,3,,Jenna,98
Lael,1,,Jennah,2
Lagan,1,,Jenna-Leigh,1
Laird,1,,Jenni,2
Laison,1,,Jennie,1
Lakshya,2,,Jennifer,70
Lance,1,,Jenny,5
Lancelot,1,,Jensen,1
Landon,1,,Jensine,1
Lang,1,,Jersey,2
Lasse,1,,Jesi-Lilas,1
Latif,1,,Jess,4
Lauchlan,4,,Jessamea,1
Lauchlin,2,,Jessamy,1
Laughlan,3,,Jesse,1
Lauren,1,,Jessica,296
Laurence,7,,Jessica-Jane,1
Laurie,4,,Jessica-Lee,1
Lawlyn,1,,Jessica-Leigh,1
Lawrence,4,,Jessie,9
Lawrie,2,,Jessna,1
Lawson,8,,Jesutobiloba,1
Layne,1,,Jewel,2
Layton,18,,Jeya,1
Lee,86,,Jia,5
Leigh,1,,Jiayi,1
Leigham,1,,Jill,1
Leighton,12,,Jillian,1
Leilan,1,,Jillianne,1
Leiten,1,,Jing,1
Leithen,1,,Jing-Jing,1
Leland,16,,Jingyi,1
Lenin,2,,Jiorrja,1
Lennan,1,,Jo,5
Lennen,1,,Joan,1
Lennex,1,,Joanna,16
Lennon,86,,Joanne,8
Lennox,16,,Joanne-Rose,1
Lenny,1,,Jocelyn,2
Leno,1,,Jodi,10
Lenon,1,,Jodie,35
Lenyn,1,,Jodi-Marie,1
Leo,105,,Jody,3
Leon,97,,Joelle,1
Leonard,4,,Joely,2
Leonardas,1,,Johanna,2
Leonardo,3,,Jolie,1
Lepeng,1,,Jomana,1
Leroy,2,,Jools,1
Leven,1,,Jordan,4
Levi,21,,Jordanna,2
Levon,1,,Jordanne,1
Levy,1,,Jordin,1
Lewie,1,,Jorgie,3
Lewin,1,,Jorja,31
Lewis,687,,Jorji,1
Lex,1,,Jorjia,1
Leydon,1,,Josephina,1
Leyland,2,,Josephine,9
Leylann,1,,Josi,1
Leyton,4,,Josie,7
Liall,1,,Joude,1
Liam,375,,Joy,5
Liam-Stephen,1,,Joyce,1
Limo,1,,Juanita,1
Lincoln,6,,Jude,1
Lincoln-John,1,,Jude-Lauren,1
Lincon,1,,Judith,1
Linden,1,,Jules,1
Linton,1,,Julia,52
Lionel,1,,Juliana,2
Lisandro,1,,Julie,12
Litrell,1,,Julie-Ann,1
Liyonela-Elam,1,,Julieanne,1
LLeyton,3,,Juliet,7
Lliam,1,,Julietta,1
Lloyd,11,,Juliette,3
Lloyde,1,,Julita,1
Loche,1,,Jumaimah,1
Lochlan,14,,Juniper,1
Lochlann,6,,Justine,1
Lochlan-Oliver,1,,Justyna,1
Lock,1,,Juwairiyah,1
Lockey,1,,Ka,1
Logan,346,,Kacee,1
Logann,1,,Kacey,35
Logan-Rhys,1,,Kacey-Jai,1
Loghan,1,,Kacey-Jane,1
Lokesh,1,,Kaceylee,1
Loki,1,,Kacey-Lee,1
Lomond,1,,Kacey-Leigh,1
Lorcan,2,,Kaci,22
Lorenz,2,,Kacie,13
Lorenzo,2,,Kaci-Lee,1
Lorne,1,,Kaci-Leigh,3
Loudon,1,,Kaci-Marie,1
Loui,3,,Kacy,1
Louie,16,,Kaden,2
Louis,73,,Kadey,3
Loukas,2,,Kadi,2
Lovell,1,,Kadie,12
Luc,5,,Kadie-Leigh,1
Luca,69,,Kady,9
Lucais,1,,Kadyleigh,1
Lucas,147,,Kaedyn,1
Lucca,4,,Kaela,5
Lucian,1,,Kaelah,4
Luciano,1,,Kaela-Kaliza,1
Lucien,1,,Kaelan,2
Lucus,1,,Kaeli,1
Luic,1,,Kaelin,1
Luis,8,,Kaelyn,2
Luk,1,,Kaelynn,1
Luka,7,,Kahlan,1
Lukas,12,,Kahlea,1
Lukasz,1,,Kahlen,1
Luke,221,,Kahlia,1
Lukmaan,1,,Kahlya,1
Luqman,2,,Kai,3
Lyall,10,,Kaia,1
Lyle,13,,Kaidan,1
Lyndsay,1,,Kaiden,1
Lysander,1,,Kaidenn,1
Maanav,1,,Kaidey,2
Maaz,1,,Kaidi,1
Mac,3,,Kaidy,1
Macallum,1,,Kaie-Lee,1
Macaulay,4,,Kaila,9
Macauley,2,,Kailas,1
Macaully,1,,Kaileigh,2
Machlan,1,,Kaily,1
Maciej,5,,Kailyn,3
Mack,1,,Kainaat,1
Mackenzie,57,,Kaira,1
Mackenzy,1,,Kaisha,1
Mackie,1,,Kaitlan,1
Macsen,2,,Kaitlin,18
Macy,1,,Kaitlin-Sarah,1
Madaki,1,,Kaitlyn,66
Maddison,2,,Kaitlynn,2
Maddox,2,,Kaiya,4
Madison,1,,Kaleah,1
Madison-Jake,1,,Kaleena,1
Madox,1,,Kaleigh,1
Mael,1,,Kalena,1
Magnus,17,,Kaley,3
Mahan,1,,Kali,6
Mahdi,1,,Kalia,1
Mahmoud,2,,Kalie,1
Maias,1,,Kali-Leigh,1
Maison,1,,Kali-Louise,1
Maisum,1,,Kalise,1
Maitlind,1,,Kallan,2
Majid,1,,Kallen,1
Makensie,1,,Kalli,1
Makenzie,5,,Kallie,5
Makin,1,,Kalyana,1
Maksim,1,,Kamaljit,1
Maksymilian,5,,Kamela,1
Malachai,1,,Kamila,3
Malachi,6,,Kamilah,1
Malachy,4,,Kamilia,1
Malakai,1,,Kamryn,5
Malakhy,1,,Kamsiyochi,1
Malcolm,5,,Kandel,1
Malik,3,,Kandi,1
Malikye,2,,Kandice,1
Malo,1,,Kandy-Sheree,1
Ma'moon,1,,Kara,59
Manas,2,,Karaleigh,1
Maneet,1,,Kara-Leigh,1
Manmohan,1,,Karali,1
Manolo,1,,Kara-Louise,1
Manson,1,,Kara-Mae,1
Mantej,1,,Kara-May,1
Manuel,1,,Kararose,1
Manus,2,,Kareena,1
Marc,28,,Karen,5
Marc-Anthony,1,,Karhys,1
Marcel,4,,Kari,3
